referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.state,location.city,allowMenuUrlEdit,location.postalCode,url,location.crossStreet,venueChains.id,storeId,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,venuePage.id,location.neighborhood,menu.externalUrl
v-1464363687,,2,2,false,Canada,CA,1017,-112.832644,49.70408,Sports Science Institute,5154c6b8e4b05488eb1d9d94,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,AB,Lethbridge,true,T1J 0B2,http://yp.ca/bus/521278,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,1670,-112.84320341441128,49.69991469790128,SportCheck,4f7f237de4b0f674858a1aab,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gun_,Gun Shop,Gun Shops,Gun Shop,52f2ab2ebcbc57f1066b8b19,AB,Lethbridge,true,T1J 2G4,http://www.sourceforsports.com/Stores/117-Pro-Shop-Cardston-Source-For-Sports.aspx,,,,,,,,,,,,
v-1464363687,,12,30,false,Canada,CA,493,-112.8241478,49.7035347,Marksman Guns & Sports Ltd,5690ac58498e732a4fe434d7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,AB,Lethbridge,true,T1K 6Z3,,,,,,,,,,,,,
v-1464363687,,6,17,false,Canada,CA,512,-112.824055,49.703787,Biomax Sports Supplements,521bb69411d27bb57e0dc81b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Lethbridge,true,T1K 7L6,,,,,,,,,,,,,
v-1464363687,,9,43,false,Canada,CA,796,-112.830635,49.69802199999999,Bert & Mac's Source For Sports,55ed1e49498eb91aed43f6d6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Lethbridge,true,T0K 0K0,,,,,,,,,,,,,
v-1464363687,,28,75,false,Canada,CA,823,-112.83092805869342,49.697817125218265,Bert & Mac's Sports,4d49bf229526b60c56b87bee,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Lethbridge,true,,,,,,,,,,,,,,
v-1464363687,,5,7,false,Canada,CA,2768,-112.83421375560582,49.723105704375676,Sportchek,4cb4d483b315a093ef279076,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Lethbridge,,,,,,,,,,,,,,,
v-1464363687,,13,19,false,Canada,CA,1340,-112.837084,49.695214,Doug's Sports Ltd,4bea6ca4f90e9c74f066e3ed,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_,Field,Fields,Field,4bf58dd8d48988d15f941735,AB,Coaldale,,,,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,4549,-112.79411325428197,49.66271809174906,Wholesale Sports,4d88c27c76e1236af2f3f642,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_football_,Football,College Football Fields,College Football Field,4bf58dd8d48988d1b8941735,AB,Cardston,,,,,,,,,,,,,,,
v-1464363687,,15,44,false,Canada,CA,3910,-112.798711735618,49.732321628328236,Sherring Sports Field,4c126ea4a1010f4720d34818,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,AB,Cardston,,,,,,,,,,,,,,,
v-1464363687,,8,9,false,Canada,CA,4816,-112.86452293395996,49.667711149633135,Community Sports Stadium,4e18783752b123a586d6c908,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,AB,Foremost,,,,,,,,,,,,,,,
v-1464363687,,2,2,false,Canada,CA,5002,-112.794810295105,49.6581201553345,All-Sports Fitness,4d6eaa7d8df1548136f48123,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,AB,Coleman,,,,,,,,,,,,,,,
v-1464363687,,2,2,false,Canada,CA,3983,-112.80546145492288,49.66547625041928,Servus Sports Centre,4e8bb5e4b8f7a1fe8db55705,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,,,,,,,,,,,,,,,,,
v-1464363687,,17,49,false,Canada,CA,4016,-112.79908559386753,49.733451343186566,Lethbridge Sports Park,4fcb8e88e4b047f9cd0ba669,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/skatingrink_,Skating Rink,Skating Rinks,Skating Rink,4bf58dd8d48988d168941735,,,,,,,,,,,,,,,,,
v-1464363687,,4,7,false,Canada,CA,4740,-112.87345510246656,49.675156293664884,Lethbridge Sports Council,50491ac4e4b0fbb3123a183d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363687,,1,3,false,Canada,CA,8926,-112.769505,49.626777,Orion Sports & Training Center,4f5e85fce4b017082fabf421,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/boat_,Boat / Ferry,Boats or Ferries,Boat or Ferry,4bf58dd8d48988d12d951735,,,,,,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,15328,-112.61125147444442,49.72722894958997,Coaldale Sportsplex,4ccb7e55063a721e3644889a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_hockey_,Hockey,Hockey Arenas,Hockey Arena,4bf58dd8d48988d185941735,,,,,,,,,,,,,,,,,
v-1464363687,,2,3,false,Canada,CA,43938,-113.307586,49.463659,Kainai Sports Centre,4cf153d21c158cfa3933d0b5,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/skatingrink_,Skating Rink,Skating Rinks,Skating Rink,4bf58dd8d48988d168941735,,,,,,,,,,,,,,,,,
v-1464363687,,4,5,false,Canada,CA,65876,-113.30197,49.197974,Pro Shop Source For Sports,4c1a67bd8b3aa5938e8f955f,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,73992,-113.22269439697266,49.08915713896701,Kimball River Sports,4e388f0bb0fb2f7ee85ec612,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,102343,-111.44496931159584,49.474951309243565,Foremost Sportsplex,4f1afd37e4b0850c83b8150b,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,120257,-114.486357,49.637055,Crowsnest Pass Sports Complex,4ffb395de4b0b7b3acf219f5,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,8,112,243,false,Canada,CA,6808,-68.51921796798706,48.44597030644147,Sports JMD La Source du Sport,55ed5efb498e99d017470896,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Rimouski,true,G5L 5J5,http://www.sourceforsports.com/Stores/80-Sport-JMD-La-Source-du-Sport.aspx,Belzile,5569fe7da7c8896abe7dbf9c,,,,,,,,,,
v-1464363687,2,4,100,true,Canada,CA,7358,-68.52343505840751,48.454415621771005,Cage aux Sports,4be366f3f07b0f475f0df843,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,American,American Restaurants,American Restaurant,4bf58dd8d48988d14e941735,QC,Rimouski,true,G5L 3E4,http://www.cage.ca,,5569fe7da7c8896abe7dbf9c,,,,,,,,,,
v-1464363687,1,11,19,false,Canada,CA,7904,-68.51761937141418,48.457697300344655,Centre Multi-Sports RemiJBoxe,4ecee8ad0cd62a61dce1c98a,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,Gyms,Gym,4bf58dd8d48988d176941735,QC,Rimouski,true,G5L 5S9,http://www.fillionsports.com,,5569fe7da7c8896abe7dbf9c,,,,,,,,,,
v-1464363687,3,22,39,false,Canada,CA,6269,-68.5299405,48.4454751,Fillion sports chaussures,5697cb0e498ea635369a8e3a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,Shoes,Shoe Stores,Shoe Store,4bf58dd8d48988d107951735,QC,Rimouski,true,G5L 4H7,http://pj.ca/bus/4038643,,,,,,,,,,,,
v-1464363687,1,28,38,false,Canada,CA,6319,-68.5289026,48.4455303,Fillion sports vêtements,56254354498e2b730fe076eb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,Shoes,Shoe Stores,Shoe Store,4bf58dd8d48988d107951735,QC,Rimouski,true,G5L 4B5,http://www.alternative113.com,,,,,,,,,,,,
v-1464363687,1,1,1,false,Canada,CA,6509,-68.532885,48.44942,Gendron Sports,501e9b1ce4b004c5463c0eed,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Rimouski,true,G5L 1A5,http://www.minimecanik.com,,,,,,,,,,,,
v-1464363687,0,2,4,false,Canada,CA,6287,-68.5298954045773,48.44565852363185,Fillion Sports,4e0610661f6e2110338400be,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Rimouski,true,G5L 2T2,http://www.cage.ca,,,,,,,,,,,,
v-1464363687,,11,14,false,Canada,CA,7294,-68.52255296180458,48.45330122262532,Alternative Sports Inc.,4bc7b5090050b7133a4bb93b,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/surfspot_,Board Shop,Board Shops,Board Shop,4bf58dd8d48988d1f1941735,QC,Rimouski,true,G5M 1X1,http://pj.ca/bus/2486374,,,,,,,,,,,,
v-1464363687,,2,2,false,Canada,CA,8688,-68.508953,48.4622114,Mini Mécanik Sports,5697358a498ec7583c0f038b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/motorcycle_,Motorcycle Shop,Motorcycle Shops,Motorcycle Shop,5032833091d4c4b30a586d60,QC,Rimouski,true,G5L 7Y5,http://www.sourceforsports.com/Stores/79-Jessomes-La-Source-du-Sport.aspx,,,,,,,,,,,,
v-1464363687,,3,3,true,Canada,CA,8935,-68.496623,48.45816,Cage aux Sports,4e98a8f282310013a0bd5d92,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735,QC,Rimouski,true,G0L 1G0,,,,,,,,,,,,,
v-1464363687,,2,10,false,Canada,CA,8932,-68.51574718952179,48.4679828744803,La Capsule Sportive Carrefour Rimouski,4e14b285cc3f2ee51899120c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Rimouski,true,E3V 3S9,,,,,,,,,,,,,
v-1464363687,,2,2,false,Canada,CA,87098,-69.5013368,47.9157913,Évolution Sport,556ed51d498eedd7a6e759f5,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,QC,Cacouna,true,,,,,,,,,,,,,,
v-1464363687,,2,2,false,Canada,CA,83246,-68.883467,47.680233,Complexe Sportif Phil Latulippe,4c476f0231e41b8dccc94c35,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Rivière-du-Loup,true,,,,,,,,,,,,,,
v-1464363687,,101,181,false,Canada,CA,96320,-69.54861963351543,47.82513980042967,Sport Expert,4e2eee4f22717d70585b1c08,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Rivière-du-Loup,true,,,,,,,,,,,,,,
v-1464363687,,2,3,false,Canada,CA,94255,-69.50576938801649,47.82132324766246,Pelletier Moto Sport,4e8f40c2550342b5a3bf815b,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,QC,Baie-Comeau,true,,,,,,,,,,,,,,
v-1464363687,,43,117,false,Canada,CA,89195,-67.56652691872053,48.83953274919066,Matane Moto Sports,511a3d8ee4b0fd3bdb1e9c6e,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Public Art,Public Art,Public Art,507c8c4091d498d9fc8c67a9,QC,Rivière-du-Loup,true,,,,,,,,,,,,,,
v-1464363687,,31,165,false,Canada,CA,91526,-67.533894,48.844824,Centre Sportif Beton Provincial,522cbe3d11d2920f1bd62942,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,Shoes,Shoe Stores,Shoe Store,4bf58dd8d48988d107951735,NB,Edmundston,true,,,,,,,,,,,,,,
v-1464363687,,40,208,false,Canada,CA,91892,-68.24962470356753,49.196293722994305,Fillion Sports,4e11025ec65b4a49f309d0bb,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,NB,Edmundston,true,,,,,,,,,,,,,,
v-1464363687,,2,3,false,Canada,CA,93227,-67.502208,48.840206,Inter Sports,4c084578ffb8c9b6f10a6861,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,Shoes,Shoe Stores,Shoe Store,4bf58dd8d48988d107951735,NB,Edmundston,true,,,,,,,,,,,,,,
v-1464363687,,,,true,Canada,CA,96334,-69.548327,47.824732,La Cage aux Sports,4c3f650fda3dc92814d2c5b9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NB,Edmundston,true,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,94187,-69.51733248614701,47.83053006701706,Fillion Sports,5130f99fe4b0ed271febd74f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,116943,-68.327179,47.36324324947679,Sport Expert,4c6482b4e0c4be9a0dc08558,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,113931,-68.341603,47.389086,Jessome La Source Du Sport,4c5d9dd6d25320a1b476c67a,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Pool,Gym Pools,Gym Pool,4bf58dd8d48988d105941735,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,116291,-68.314225,47.370648,Complexe Sportif Régional,4c586c856418a593f6a3810e,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,116190,-68.31511611123348,47.37145761011695,Pavillon Sportif,52e2dfb5498ecc125b43bc9b,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,1,25,55,true,Canada,CA,5441,-99.963969,49.823624,Sport Chek Brandon Shoppers World,4d2c9b4e0fdc6a3173ec910b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,MB,Brandon,true,R7A 5C5,https://www.sportchek.ca,Shoppers Mall,556a384aa7c8957d73d54f0d,364,http://smittysbrandon.com/menu.html,http://smittysbrandon.com/menu.html,View Menu,Menu,Menu,,,Richmond Park, Brandon, MB,http://smittysbrandon.com/menu.html
v-1464363687,0,1,1,false,Canada,CA,2334,-99.96095,49.853957,TransCanada Motor Sport,521b940e11d246593a16894b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/motorcycle_,Motorcycle Shop,Motorcycle Shops,Motorcycle Shop,5032833091d4c4b30a586d60,MB,Brandon,true,R7A 6N7,http://www.focusphysiotherapy.ca,,556a384aa7c8957d73d54f0d,,,,,,,,,,
v-1464363687,,36,275,false,Canada,CA,649,-99.9477070569992,49.866939122349535,Brandon's Community Sportsplex,4d7ccd75cf3f3704439a5740,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Pool,Gym Pools,Gym Pool,4bf58dd8d48988d105941735,MB,Brandon,true,R7A 5C5,http://smittysbrandon.com,,,,,,,,,,,,
v-1464363687,,1,2,false,Canada,CA,2329,-99.946972,49.84956,Sportplex,4bc9e293cc8cd13a3558bccf,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,MB,Brandon,true,R7A 2X5,http://www.sourceforsports.com/Stores/19-Brandon-Source-For-Sports.aspx,,,,,,,,,,,,
v-1464363687,,7,37,false,Canada,CA,3871,-99.9771940203624,49.844812183285185,Sportsplex,4d63ed54a5be236a4658c7db,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,MB,Brandon,true,R7A 5C5,http://www.virdenrec.com,,,,,,,,,,,,
v-1464363687,,24,89,false,Canada,CA,5489,-99.9640417098999,49.823186136774495,SportChek,4dd7f35e8877f1150ff67725,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,MB,Brandon,true,R7B 4E5,http://www.sportsmanspark.ca,,,,,,,,,,,,
v-1464363687,,12,29,false,Canada,CA,3564,-99.938788,49.837988,Focus Physiotherapy And Sports Injury Clinic,55f0bf92498e29573e6a034f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,MB,Brandon,true,R0M 2C0,,,,,,,,,,,,,
v-1464363687,,16,23,false,Canada,CA,5311,-99.96290445327759,49.824625827493385,Smitty's Sportsline Lounge,5597327f498eff04337fb82f,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_,Outdoors & Recreation,Outdoors & Recreation,Outdoors & Recreation,4d4b7105d754a06377d81259,MB,Virden,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,4493,-99.96584933436412,49.83323327360856,Brandon Source For Sports,4f2c7bcce4b05a84d6eaf4b8,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/campground_,Campground,Campgrounds,Campground,4bf58dd8d48988d1e4941735,Manitoba,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,71291,-100.93299,49.850652,Virden Recreation & Water Sports,55c1b4f0498e2479c89fe085,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,85867,-99.9727355017053,50.641081688874245,Sportsman's Park,4c2f5b9aed37a593c2116703,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,1,36,230,true,Canada,CA,80892,-110.64773082733154,50.00655301653965,Sport Chek Medicine Hat,4ca4f4268a65bfb7c9472b22,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Medicine Hat,true,T1B 2X2,https://www.sportchek.ca,8 St. S.E.,556a384aa7c8957d73d54f0d,,https://foursquare.com/v/4b9317edf964a5208a3434e3/device_menu,https://foursquare.com/v/alabamas-sports-lounge/4b9317edf964a5208a3434e3/menu,View Menu,Menu,Menu,true,,,
v-1464363687,1,12,26,false,Canada,CA,64280,-109.48378086090088,49.91030705330614,Bowyer's Outdoor Sports,57072267498ed6d53811ca70,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,SK,Maple Creek,true,S0N 1N0,http://www.sportchek.ca,,,,,,,,,,,,
v-1464363687,2,12,19,false,Canada,CA,66726,-110.26931290057831,49.956953332794896,Irvine Sportsplex,4ec981955c5ce271bfff24d0,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_hockey_,Hockey,Hockey Arenas,Hockey Arena,4bf58dd8d48988d185941735,AB,Irvine,true,T1B 2X2,http://www.sourceforsports.com/Stores/131-Sports-Connection-Medicine-Hat-Source-For-Sports.aspx,,,,,,,,,,,,
v-1464363687,,7,8,false,Canada,CA,80833,-110.65149477377096,50.010408012384765,Sport Mart,4ea313e1b80355a98205fd72,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Medicine Hat,true,T1A 2X5,,,,,,,,,,,,,
v-1464363687,,5,132,false,Canada,CA,81283,-110.65156757281493,50.004010687508675,Sport Chek Medicine Hat,51bcbe5e498e557a563b7101,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Medicine Hat,true,T1A 2X5,,,,,,,,,,,,,
v-1464363687,,10,13,false,Canada,CA,82665,-110.71019004544411,50.03309558129265,The Ridge Spine And Sport Centre,4e7b838e1f6ed95dca8c37e2,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Spa,Spas,Spa,4bf58dd8d48988d1ed941735,AB,Medicine Hat,true,T1A 7E2,,,,,,,,,,,,,
v-1464363687,,3,4,false,Canada,CA,80424,-110.66840023671203,50.03046998817319,Sports Connection Source For Sports,4d976d62daec224bf82f303e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Medicine Hat,true,,,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,81621,-110.65113,49.998862,Sports Connection,4c5576955b8395211ebbe931,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,AB,Medicine Hat,true,,,,,,,,,,,,,,
v-1464363687,,2,9,false,Canada,CA,79164,-110.654,50.037,Ultimate Spas & Power Sports,51a13d1c498eefd199359880,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,AB,Medicine Hat,true,,,,,,,,,,,,,,
v-1464363687,,1,2,false,Canada,CA,79785,-110.665849,50.037876,Moto Sports,4d702ba171d3a1432f9c4750,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/surfspot_,Board Shop,Board Shops,Board Shop,4bf58dd8d48988d1f1941735,,,true,,,,,,,,,,,,,,
v-1464363687,,18,81,false,Canada,CA,80744,-110.65938931622345,50.018143089824335,Gravity Sports,4ef229a7a69d22306c57cdb5,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,80700,-110.699173,50.053779,Alabama's Sports Lounge,4b9317edf964a5208a3434e3,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,3,32,65,false,Canada,CA,982,-125.23403112394762,49.97794927459975,Campbell River Sports Plex,4d6d6b1efbf0a09374b1ff8c,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/baseballfield_,Baseball Field,Baseball Fields,Baseball Field,4bf58dd8d48988d1e8941735,British Columbia,Courtenay,true,V9N 2L9,https://www.sportchek.ca,Units 2 & 3, Bldg. D,556a384aa7c8957d73d54f0d,5113,,,,,,,,,
v-1464363687,1,2,2,false,Canada,CA,4806,-125.248535,50.012829,Action Sports,4d7bbba579c4b1f769a4edf2,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Courtenay,true,BC V9N 7J3,http://www.summittherapeuticmassage.com,Unit 126,556a384aa7c8957d73d54f0d,361,,,,,,,,,
v-1464363687,1,10,18,false,Canada,CA,6984,-125.245284,50.032648,Peniuk's Sportfishing Adventures,51d48ff5498ec91fb47335ac,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_,Harbor / Marina,Harbors / Marinas,Harbor / Marina,4bf58dd8d48988d1e0941735,BC,Courtenay,true,V9N 1H2,http://www.brazencanadian.com,,556cfc3faceaff43eb0690bf,70044,,,,,,,,,
v-1464363687,0,13,19,false,Canada,CA,7553,-125.27456025682751,50.03411149700501,River Sportsmen,4dfaaecd2271baece240e617,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Courtenay,true,V9N 1G9,http://www.sourceforsports.com/Stores/73-Happys-Courtenay-Source-For-Sports,,,,,,,,,,,,
v-1464363687,,1,1,true,Canada,CA,38548,-124.97852558153593,49.66758167178395,Sport Chek Courtenay,5070cc36e4b08b021b50c024,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Courtenay,true,V9N 1M1,http://www.coastalphysio.ca,,,,,,,,,,,,
v-1464363687,,9,15,false,Canada,CA,26483,-125.279933,49.733494,Altitude Sport and Gift Shop - Mount Washington,4db4a4d693a017099ddd2d1c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Courtenay,true,V9M 4H4,https://www.sportchek.ca,,,,,,,,,,,,
